"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Galt",0.00535383364261342,-2.8118528057972,0.004,0.049,1
"Ankrd55",0.00537879985136684,-1.69155857207949,0.035,0.109,1
"Adam19",0.0053809026055162,1.07397617428349,0.222,0.109,1
"Ceacam1",0.00541170166887305,2.3845444070063,0.07,0.011,1
"Chid1",0.00543569121676442,1.99550211626041,0.089,0.022,1
"Tmem127",0.00546571023515314,-1.4374572910157,0.051,0.137,1
"Zeb2",0.00547542147676432,-0.33705016166004,0.424,0.579,1
"Ighg2c",0.0055227329321835,7.92249391792543,0.078,0.016,1
"Nans",0.00553286575652195,1.20397216136448,0.175,0.087,1
"Atp5g1",0.00555763996683989,0.685925124489582,0.467,0.377,1
"Fli1",0.00556943313467089,0.510075289090164,0.673,0.546,1
"Per1",0.00567437564865024,-1.05696530363373,0.101,0.175,1
"Ppfia1",0.00570119236598806,-0.762943205316252,0.163,0.219,1
"Asap1",0.00595340470165282,-0.13459345775526,0.335,0.437,1
"Cerk",0.00597246679012473,-0.441015110428889,0.436,0.59,1
"Smim15",0.00597868908352108,-0.76122673272723,0.086,0.175,1
"Cux1",0.00604490294556313,-0.638626441264635,0.42,0.525,1
"Nipal3",0.00610990612030156,1.15393147886489,0.086,0.027,1
"Gsk3b",0.00622786523057032,0.5194131536695,0.405,0.262,1
"Uba52",0.00625584850944251,0.775419855611159,0.354,0.235,1
"Rbm3",0.00627412550377013,-0.423326962180812,0.7,0.792,1
"Gpr35",0.0062823757293387,-1.16799661602247,0.008,0.033,1
"Cox6c",0.00628926030975256,0.306061397068571,0.673,0.525,1
"Slc44a2",0.0062977530736957,0.862377033021046,0.319,0.191,1
"Pfdn5",0.00630611688734733,-0.240368689514928,0.837,0.929,1
"Cacna1s",0.00631691508836211,-0.656574580319287,0.14,0.251,1
"Ifitm1",0.00635806458162815,-2.26753228957339,0.012,0.066,1
"Erlec1",0.00638849213664676,0.75800280253375,0.222,0.164,1
"Ly6e",0.00641824137700415,-0.238155131171856,0.891,0.956,1
"Atp5l",0.00641877417000463,0.466533862396903,0.696,0.585,1
"Ptk2b",0.00645759196213514,0.395432723149042,0.525,0.377,1
"Mrps28",0.00650529355007182,0.210515007231256,0.222,0.148,1
"Dgcr2",0.00650534111260317,-0.93353136238545,0.078,0.169,1
"Trim30a",0.00652798929187806,-0.652654210947944,0.412,0.481,1
"Selenok",0.00656669734161504,0.533371909001302,0.661,0.628,1
"Thumpd1",0.00665274325393893,-0.798047006272167,0.062,0.131,1
"Csnk1g2",0.0067066551483215,-0.91876800971371,0.097,0.142,1
"Ctsb",0.00674736050694309,-0.379741793159413,0.195,0.158,1
