"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Tuba1a",0.0364076781765296,-0.308989039179864,0.227,0.211,1
"Nup93",0.0364717692442865,-0.31628153174622,0.1,0.094,1
"Tnrc18",0.0366056021024037,-0.498907853863625,0.187,0.297,1
"Ccdc171",0.0366135055844571,0.167109985835258,0.16,0.117,1
"Kif16b",0.0368028172267701,1.20414071678023,0.167,0.07,1
"Utp23",0.0369585565854039,1.29474326556113,0.147,0.055,1
"Ppa1",0.0369781219557825,0.969120687116028,0.2,0.094,1
"Srrt",0.0370204305042505,0.955605880641546,0.267,0.148,1
"Gpr146",0.0370439561728316,-0.446998860545414,0.3,0.336,1
"Gnl3",0.0376730624637442,0.629162304631691,0.287,0.227,1
"Cpne2",0.0377655560565491,0.516608482418522,0.28,0.242,1
"Rnd3",0.0378914669695191,0.590609063862298,0.427,0.391,1
"Nudt18",0.0380086581886649,0.678071905112638,0.093,0.039,1
"Ubxn8",0.0380630403395986,0.849183821505393,0.12,0.055,1
"Klf2",0.0383774538820745,0.426045823455432,0.66,0.688,1
"Rps14",0.0385170365219984,-0.160559043969081,1,1,1
